46	31	34	33	25	39	18	28	20	39	29	25	59	30	51	29	38	42	59	62	46	57	61	48	48	59	35	46	29	43	27	35	24	36	58	39	32	41	24	33	33	30	29	17	32	24	25	36	25	42	42	42	33	32	27	29	45	42	57	35	28	28	29	36	23	40	37	23	39	49	35	22	57	64	16	33	20	55	21	34	19	25	45	24	48	25	18	46	65	36	36	51	48	35	29	36	48	29	29	29	56	28	25	29	34	22	62	54	54	34	28	30	39	54	62	37	46	50	56	20	50	33	42	28	41	66	27	20	28	24	55	27	32	49	49	46	37	45	22	30	57	35	53	24	40	42	24	24	57	36	32	32	25	41	51	62	37	60	34	29	44	39	43	43	57	27	50	27	29	43	41	59	66	40	19	31	61	27	28	33	58	33	57	31	73	67	44	32
46	31	30	31	22	39	23	27	20	42	28	25	59	26	50	29	37	43	59	62	45	57	61	48	48	60	37	47	29	43	27	34	24	35	58	39	31	39	24	33	27	28	28	17	32	24	25	36	25	40	37	41	32	32	27	29	42	41	57	33	27	25	28	36	23	38	37	17	41	46	32	18	57	64	16	33	24	55	22	31	14	25	45	25	48	25	18	46	65	36	37	51	47	33	29	34	49	29	29	27	56	27	25	29	32	19	62	54	54	31	27	30	39	54	62	37	46	51	56	20	51	33	42	28	38	65	28	20	25	25	55	27	32	49	49	45	37	43	22	28	57	32	52	24	33	40	24	23	57	37	32	29	25	40	51	62	36	60	32	31	44	39	43	41	57	27	50	24	25	39	41	59	66	40	20	32	62	29	27	34	58	30	57	29	73	67	40	32
45	29	28	31	22	36	23	24	20	42	25	25	59	26	47	28	38	42	59	62	44	57	61	47	48	60	38	46	29	43	27	34	23	34	58	39	28	37	21	31	27	25	28	17	29	24	25	32	25	39	31	37	32	29	22	29	39	39	57	33	27	25	28	36	22	40	37	17	41	43	32	16	57	64	11	35	24	55	21	31	14	25	41	24	48	25	18	45	65	35	37	50	45	33	29	34	49	29	27	27	56	28	22	27	32	19	62	54	52	28	27	29	39	54	62	37	46	51	56	16	49	31	39	26	38	64	27	20	24	26	54	20	27	49	49	44	37	35	22	27	57	32	52	21	33	40	24	23	57	37	30	26	24	40	51	62	36	60	32	30	44	39	42	40	56	27	50	23	25	33	37	59	66	40	20	26	62	29	27	32	58	30	57	29	73	67	40	30
45	31	32	31	22	41	23	28	18	39	27	25	54	26	49	27	37	45	53	55	44	56	57	42	44	58	34	40	25	39	27	34	24	35	58	32	31	40	24	33	27	30	28	17	32	24	25	32	25	37	44	41	29	32	27	29	42	41	55	33	27	25	28	36	23	28	36	17	40	49	27	18	49	60	16	35	24	49	22	31	14	25	45	25	47	25	18	46	60	33	35	50	46	33	29	31	47	29	37	27	52	25	25	28	32	19	62	50	56	36	27	28	41	54	62	37	46	47	51	20	50	33	42	28	35	67	28	17	25	24	53	28	32	47	45	43	36	43	20	28	48	32	50	24	33	39	26	23	57	34	32	32	25	35	45	55	33	55	30	31	40	32	35	39	55	28	37	24	25	43	38	51	66	40	23	32	58	28	27	35	58	30	56	32	63	65	40	28
45	31	29	30	22	37	23	27	20	40	28	25	59	26	49	29	38	43	59	62	45	57	61	48	48	60	35	47	29	43	27	34	24	34	58	39	30	36	24	33	27	27	28	17	31	24	25	36	25	40	34	40	32	31	27	29	41	40	57	33	27	25	28	36	23	40	37	17	41	43	32	18	57	64	16	32	24	55	22	31	14	25	43	25	48	25	18	46	65	36	36	50	46	33	29	34	48	28	29	27	56	28	25	29	32	19	62	54	54	30	27	30	39	53	61	37	45	50	56	20	49	32	41	28	37	64	28	20	25	24	54	27	31	49	49	45	37	41	22	28	57	31	52	24	33	40	24	23	57	37	31	27	25	39	50	62	36	60	32	31	44	39	43	41	56	27	50	24	25	36	40	59	66	39	20	32	62	29	27	34	58	30	57	29	73	67	39	32
43	29	33	33	25	36	23	27	20	42	28	25	50	30	48	27	34	42	52	57	38	54	54	37	39	54	34	39	25	36	27	35	24	35	53	32	32	39	24	31	33	27	29	16	32	24	25	33	25	40	37	42	31	29	26	29	42	40	50	32	28	28	27	36	23	34	34	23	36	45	32	22	51	55	16	32	24	48	21	34	19	25	45	25	46	22	18	41	59	30	36	48	41	34	29	32	48	29	29	28	53	23	25	29	33	22	57	46	52	31	28	30	39	49	57	36	45	49	50	20	51	33	41	28	39	62	28	20	28	25	53	27	32	49	42	38	34	41	22	28	50	35	49	24	38	42	23	24	52	30	31	27	25	39	49	55	33	55	32	31	35	32	38	34	56	27	36	27	29	38	39	54	62	40	18	31	53	29	27	31	55	30	51	31	60	61	43	30
41	28	31	33	25	27	11	26	20	39	27	25	50	30	45	25	32	32	51	56	30	53	52	37	36	52	36	35	23	35	28	35	24	33	53	32	32	35	24	31	33	24	29	15	32	24	25	32	25	40	33	42	31	28	25	29	42	40	50	31	28	28	24	36	24	32	34	23	29	40	32	22	51	55	16	31	16	45	18	34	20	25	45	24	45	18	18	38	58	26	37	46	33	34	30	30	49	29	29	27	52	20	25	29	33	22	56	46	52	31	28	30	37	49	56	36	45	49	49	20	49	33	39	28	39	60	27	20	28	28	50	27	32	49	39	32	33	38	22	27	50	35	46	26	38	42	22	24	51	22	31	25	25	39	48	54	32	53	32	28	35	32	38	27	54	27	35	27	30	33	38	54	62	40	13	29	51	22	25	28	55	30	51	31	60	60	41	30
45	29	34	33	25	39	23	28	20	39	28	25	50	30	49	27	34	44	52	57	39	54	53	37	39	54	36	39	25	36	27	35	24	35	53	32	32	40	24	31	33	29	29	16	32	24	25	33	25	40	43	42	31	29	26	29	42	40	50	32	28	28	27	36	23	30	37	23	35	48	32	22	51	56	16	33	24	48	21	34	19	25	45	25	46	22	18	41	58	30	35	49	44	34	29	32	46	29	37	28	53	21	25	29	33	22	57	46	54	36	28	30	40	49	57	36	45	46	49	20	49	33	41	28	39	65	28	20	28	24	53	28	32	49	42	39	36	44	22	28	50	35	49	24	38	42	25	24	52	30	31	30	25	39	49	55	33	55	32	31	35	32	38	35	55	28	36	27	29	41	39	54	62	40	21	31	53	28	27	33	55	30	51	34	60	61	43	30
44	28	32	33	25	37	23	24	20	42	28	25	53	30	49	29	34	43	54	58	41	55	56	40	43	56	35	42	27	36	25	33	21	33	57	35	31	40	24	30	33	25	28	17	31	24	25	33	25	38	37	39	31	29	24	29	42	40	53	33	28	27	29	36	20	32	35	23	39	45	33	20	53	59	14	32	24	51	22	34	19	24	43	24	47	25	18	45	61	34	34	48	45	34	27	30	48	29	27	29	54	25	24	29	33	21	60	50	53	30	28	28	39	54	61	36	45	49	52	20	51	30	39	27	39	64	26	20	28	25	54	25	32	49	46	41	36	39	22	28	51	35	50	22	38	41	24	22	56	33	31	28	24	40	50	57	35	57	34	31	38	35	39	37	57	27	41	26	29	37	39	56	65	40	19	31	56	29	25	33	57	31	56	31	64	64	41	28
43	31	33	33	25	39	23	27	20	41	29	25	53	30	49	29	35	43	50	54	44	52	55	41	43	57	34	42	27	39	27	35	24	35	43	34	32	40	24	29	33	28	29	17	32	24	25	34	25	40	37	42	31	31	27	29	37	35	53	33	28	28	29	36	23	34	35	23	39	46	32	22	49	58	16	34	24	51	22	34	19	25	43	25	46	25	18	42	59	33	37	47	46	31	29	34	48	29	29	29	52	25	25	29	31	22	54	45	49	31	28	30	39	40	51	35	39	49	52	20	51	33	42	28	39	60	28	20	28	25	53	27	31	49	46	43	35	41	22	30	50	35	50	24	38	42	24	22	45	35	29	25	25	39	47	54	33	55	32	31	39	34	38	39	56	27	41	27	29	39	38	53	55	40	20	32	56	29	28	34	50	29	45	31	65	60	44	30
43	31	33	33	25	40	23	28	20	42	29	25	53	30	49	29	35	45	50	53	45	52	56	40	43	57	36	40	27	39	27	35	24	37	43	34	32	41	24	29	33	29	29	17	32	24	25	34	25	40	39	42	31	31	27	29	37	35	53	33	28	28	29	36	23	36	35	23	39	49	32	22	47	58	16	35	24	50	22	34	19	25	43	25	46	25	18	42	58	33	38	47	46	31	29	34	49	29	29	29	51	25	25	29	31	22	54	43	49	33	28	30	39	40	51	35	39	50	52	20	52	33	42	28	39	61	28	20	28	26	54	27	31	49	45	43	35	43	22	30	49	35	50	24	38	42	24	22	45	35	29	26	25	39	45	53	33	54	32	31	39	34	38	39	57	27	38	27	29	42	38	51	55	40	20	32	56	29	28	34	50	29	45	31	65	60	44	30
43	31	34	33	25	41	23	28	20	39	29	25	52	30	49	29	34	45	49	52	45	52	54	39	41	56	31	39	26	38	27	35	24	35	43	32	32	41	24	29	33	30	29	17	32	24	25	33	25	39	41	42	31	31	27	29	37	35	53	33	28	28	29	36	23	29	34	23	38	48	31	22	46	57	16	31	24	50	22	34	19	25	43	25	46	25	18	42	57	32	35	47	47	31	29	33	46	29	29	29	51	23	25	29	31	22	54	41	49	34	28	30	39	40	51	35	39	47	50	20	50	33	42	28	39	62	28	20	28	24	53	27	31	49	44	43	35	43	22	30	48	35	50	24	38	42	24	22	45	34	29	27	25	39	45	53	32	53	31	31	38	32	37	39	55	27	36	27	29	42	37	50	55	40	20	32	56	28	28	34	50	29	44	31	62	59	44	29
45	22	37	51	59	37	40	24	28	24	36	37	27	26	29	37	54	25	36	45	56	19	54	56	20	27	31	24	34	31	50	37	19	33	73	32	29	27	20	25	27	26	26	24	31	27	58	36	40	31	24	29	29	29	27	43	26	26	25	43	32	25	28	17	30	41	37	33	49	61	57	49	49	44	42	27	32	38	54	30	27	22	39	49	51	62	39	25	40	46	65	43	61	60	48	58	61	61	36	32	39	51	57	52	60	47	47	57	61	62	54	53	65	57	30	34	66	58	57	68	30	23	41	28	17	25	37	31	37	18	27	25	20	22	22	26	34	38	33	36	43	32	41	49	57	59	39	39	43	35	35	36	16	45	37	39	25	49	31	40	39	45	28	24	41	64	13	22	25	24	30	29	24	25	27	37	31	29	30	33	27	25	32	31	31	29	27	16
45	22	37	51	59	37	40	24	28	24	36	37	27	26	29	37	54	25	36	45	56	19	54	56	20	27	31	24	34	31	50	37	19	33	73	32	29	27	20	25	27	26	26	24	31	27	58	36	40	31	24	29	29	29	27	43	26	26	25	43	32	25	28	17	30	41	37	33	49	61	57	49	49	44	42	27	32	38	54	30	27	22	39	49	51	62	39	25	40	46	65	43	61	60	48	58	61	61	37	32	39	51	57	52	60	47	47	57	61	62	54	53	65	57	30	34	66	58	57	68	30	23	41	28	17	25	37	31	37	18	27	25	20	22	22	26	34	38	33	36	43	32	41	49	57	59	39	39	43	35	35	36	16	45	37	39	25	49	31	40	39	45	28	24	41	64	13	22	25	24	30	29	24	25	27	37	31	29	30	33	27	25	32	31	31	29	27	16
35	34	24	28	38	28	24	28	20	24	34	24	22	29	29	30	35	18	20	28	42	24	45	42	23	29	37	18	18	31	27	25	11	28	53	29	30	24	20	26	31	42	27	27	30	38	34	40	27	27	16	30	29	15	33	35	33	24	25	34	33	32	35	29	35	51	51	48	38	46	34	37	41	29	27	25	37	41	38	41	46	24	34	45	40	39	22	25	24	27	49	24	41	43	26	45	43	42	43	45	44	44	49	45	37	27	32	46	50	48	34	50	53	40	17	27	57	52	42	52	42	11	35	20	18	27	46	42	46	21	31	28	24	26	34	39	44	44	32	38	45	40	46	41	45	45	47	49	30	30	37	35	28	31	35	37	36	50	45	47	22	28	27	23	27	48	16	18	25	23	29	34	25	25	23	29	31	21	36	36	35	31	37	37	36	37	27	27
39	35	34	42	34	32	24	28	26	24	32	38	28	28	29	31	42	22	24	39	37	24	49	39	23	28	37	21	26	33	23	37	16	32	49	26	29	25	20	25	32	45	30	25	29	37	31	40	25	33	20	30	27	15	34	39	36	24	24	33	33	33	35	31	33	51	52	49	46	41	29	39	40	28	36	26	37	47	49	41	48	23	37	48	51	37	29	25	24	46	46	32	39	41	24	54	36	39	45	47	43	41	49	47	32	28	34	51	54	51	35	50	59	47	27	33	59	54	48	53	43	18	41	21	20	27	46	44	47	21	33	27	24	26	35	42	42	45	33	38	46	37	45	42	40	39	47	50	39	34	39	37	29	35	37	39	38	50	46	47	25	25	27	22	30	48	16	20	25	24	29	34	27	25	27	31	31	25	41	37	37	31	38	38	39	39	29	29
35	34	29	28	38	25	24	28	18	24	33	24	20	28	29	30	43	22	24	32	46	24	47	42	23	28	37	20	24	33	28	26	13	31	53	27	28	21	20	25	31	42	29	24	29	37	33	40	25	25	20	30	24	15	33	34	33	20	24	34	33	31	35	29	33	51	51	48	35	47	36	37	41	29	30	25	37	43	41	40	46	23	34	42	39	41	25	25	24	28	50	27	43	45	27	45	45	46	46	47	44	45	50	46	35	27	34	45	51	48	35	49	53	41	18	24	57	52	44	51	42	18	35	21	20	27	46	41	45	21	32	27	24	26	34	38	42	44	29	38	45	37	45	44	46	47	47	49	37	27	37	35	27	34	32	39	36	50	45	47	24	26	24	18	30	49	14	20	23	22	27	34	24	24	19	31	31	25	37	36	35	31	37	37	37	37	28	27
37	31	30	35	47	27	29	28	23	24	36	27	27	29	29	32	51	22	27	37	50	24	35	49	23	28	37	19	28	33	43	29	13	31	59	30	31	25	20	26	32	37	30	25	30	38	41	40	29	27	20	30	24	17	32	38	32	24	25	37	34	30	35	27	35	51	50	46	43	53	48	41	43	31	36	24	37	41	47	39	40	24	38	45	44	47	30	25	29	31	54	32	48	47	31	49	52	52	41	43	45	49	42	49	48	37	42	35	46	45	39	47	51	34	17	27	48	46	35	52	40	18	37	24	20	27	47	39	46	21	31	28	24	26	33	36	43	45	32	38	43	40	46	48	54	53	47	49	37	31	39	36	25	35	36	39	33	50	44	47	26	31	27	23	31	51	17	20	25	24	29	34	27	27	23	31	31	25	35	35	33	31	37	34	35	34	29	24
36	31	30	35	47	27	29	28	24	24	36	29	28	29	29	32	51	22	26	37	50	24	35	48	23	28	37	19	28	33	41	29	13	31	59	30	31	25	20	26	32	37	30	25	30	38	40	40	29	27	20	30	24	15	32	39	32	26	25	37	34	30	35	27	35	51	50	46	42	53	47	39	42	31	36	24	37	41	46	39	40	24	38	45	44	46	29	25	29	32	54	32	47	47	30	49	51	51	41	43	45	49	41	48	48	37	42	35	45	44	38	47	51	33	18	29	48	45	34	51	40	18	37	24	20	27	47	39	46	21	31	28	24	26	33	37	43	45	33	38	43	40	46	47	53	53	47	49	37	31	39	36	25	35	37	39	33	50	44	47	24	31	28	24	30	50	17	20	25	25	30	34	27	27	25	31	31	25	35	34	33	31	37	34	35	34	29	25
36	29	29	29	42	24	24	26	19	24	31	20	26	26	29	31	47	22	25	34	49	22	45	46	20	26	33	20	27	32	33	24	14	29	56	27	29	24	20	26	28	33	30	24	28	38	38	40	27	25	20	30	27	17	31	31	30	21	25	33	31	29	34	23	35	50	49	45	36	51	46	40	42	30	33	25	34	37	41	37	33	22	34	40	37	46	27	25	24	24	54	30	46	47	28	42	50	51	37	38	43	49	51	47	44	31	34	46	51	50	37	48	52	42	14	20	57	51	43	54	37	18	35	22	20	27	46	35	45	21	29	26	24	26	29	29	42	41	28	38	42	39	45	46	50	52	47	47	36	29	36	35	22	35	33	39	29	50	41	46	27	30	24	19	31	51	16	20	23	23	27	32	27	27	14	31	29	25	31	33	32	29	32	32	33	33	27	19
37	29	30	34	42	28	26	28	23	24	34	28	27	29	29	32	49	22	25	35	48	22	45	47	23	29	37	21	27	33	38	29	16	32	56	29	31	25	20	26	31	33	30	24	30	38	38	40	27	29	20	30	29	17	31	37	30	24	25	34	34	29	34	23	35	50	49	45	41	51	45	41	42	29	34	26	34	40	45	37	33	22	37	45	44	45	28	25	26	33	53	31	45	46	27	48	49	50	37	37	43	48	50	48	46	35	40	46	51	50	39	50	54	42	20	28	57	52	43	53	37	18	37	22	20	27	46	36	45	21	29	28	24	26	29	32	42	41	30	38	42	40	46	47	51	51	47	47	37	31	36	35	22	35	36	40	29	50	41	46	27	30	27	23	31	51	17	20	25	24	29	34	27	27	23	31	31	25	33	33	32	29	32	32	33	33	27	21
37	29	30	37	42	27	25	23	19	24	26	26	26	19	29	31	45	22	25	35	45	18	38	44	17	17	27	20	27	30	28	26	14	28	56	24	27	19	20	25	24	34	30	21	25	34	39	40	27	27	20	29	21	18	32	27	31	16	22	33	23	29	31	21	31	50	48	46	41	46	36	39	42	30	33	25	33	41	45	35	35	18	32	45	47	46	28	25	25	31	51	31	47	47	28	50	45	46	41	40	41	42	46	48	41	29	30	41	48	48	32	39	54	37	16	22	53	45	38	52	37	18	37	22	20	27	39	36	43	21	29	23	24	26	28	30	40	38	28	38	43	34	39	44	45	46	47	45	37	28	33	31	21	35	32	39	29	50	40	45	27	27	24	17	31	50	11	19	23	23	27	29	26	25	20	31	26	25	32	33	33	25	32	32	33	33	25	20
35	31	28	26	39	24	24	24	14	24	26	18	19	18	29	30	42	22	25	31	45	24	40	43	17	20	28	20	24	30	28	18	13	27	53	24	25	20	20	25	24	37	29	22	25	37	37	40	25	23	20	30	24	17	32	26	29	18	24	33	26	28	35	27	33	51	50	46	33	47	36	38	42	30	28	25	35	39	39	38	40	23	30	40	35	45	25	25	24	21	50	27	45	47	28	40	45	46	41	43	44	44	45	46	37	26	29	41	49	47	32	43	50	37	12	18	53	46	38	52	40	18	34	21	20	27	43	37	43	21	31	23	24	26	31	33	40	42	25	38	43	34	39	44	45	46	47	49	36	25	37	35	23	34	30	39	33	50	44	47	26	27	22	16	31	49	12	20	22	21	25	31	24	24	14	31	27	25	34	35	33	31	35	34	35	35	28	23
37	31	30	35	48	27	30	28	23	24	37	27	27	29	29	32	51	22	27	37	50	24	35	49	23	28	37	19	29	33	43	29	13	31	60	31	31	25	20	26	32	37	29	25	30	38	41	40	30	27	20	30	24	15	32	39	31	24	25	39	34	30	35	27	35	51	50	46	42	53	48	40	43	32	37	24	37	41	46	39	40	24	39	45	44	47	30	25	30	31	54	32	48	47	31	49	52	52	42	45	45	49	42	49	48	37	42	35	45	44	39	47	51	34	17	27	48	45	35	53	40	18	37	25	20	27	46	39	45	21	31	28	24	26	32	36	43	44	33	38	43	40	46	48	54	53	47	49	37	31	37	35	24	34	36	39	33	50	44	47	24	32	27	23	30	50	16	20	25	24	29	34	26	26	23	32	31	25	35	34	33	31	38	34	35	34	29	24
36	31	30	39	50	30	27	28	23	24	35	28	27	29	29	32	48	22	25	36	47	22	47	47	23	29	37	20	27	35	35	31	14	31	56	30	31	25	20	26	31	33	27	24	35	35	40	40	28	30	20	30	27	15	34	37	29	24	25	36	34	29	36	23	36	49	49	46	45	54	47	45	41	30	35	25	36	42	46	38	33	25	37	46	48	45	28	25	27	35	54	31	47	46	28	51	50	49	41	43	43	46	50	50	46	33	39	50	54	53	41	53	56	49	21	27	60	54	49	55	37	18	39	23	20	27	45	36	43	21	29	28	23	25	29	32	45	43	30	43	50	43	47	47	51	50	49	49	37	33	44	43	21	40	38	39	29	49	39	46	25	31	27	23	30	51	16	20	25	24	29	33	26	26	24	31	35	25	33	31	32	29	33	38	36	33	27	21
33	30	29	30	39	27	25	28	22	24	34	24	22	29	29	30	42	18	21	32	45	22	40	45	23	28	36	18	25	35	33	29	12	29	51	29	31	25	20	26	31	31	25	24	30	38	34	40	27	27	20	30	24	17	33	36	26	23	25	34	34	27	37	21	37	50	48	46	43	48	39	38	42	29	32	24	35	41	45	38	29	22	33	45	43	41	27	25	25	32	50	30	43	45	27	47	46	47	44	45	45	46	46	50	40	29	35	41	49	47	34	48	51	37	17	24	54	50	38	51	36	18	37	21	18	27	45	34	40	21	28	28	24	26	27	29	45	40	27	41	44	44	47	46	49	48	49	48	35	32	31	32	17	30	36	37	28	50	40	46	26	29	25	21	30	47	14	19	24	22	28	34	23	25	21	29	31	25	31	31	31	29	30	31	31	30	25	18
34	31	28	27	42	22	24	27	19	24	31	20	21	25	29	30	49	22	25	31	49	24	35	47	20	25	32	19	24	32	39	22	12	28	56	27	28	24	20	26	28	37	29	25	28	38	38	40	27	21	20	30	24	17	32	31	31	23	25	33	31	29	35	27	35	51	50	46	33	51	46	37	42	30	29	24	35	39	39	39	40	24	33	41	35	46	25	25	24	21	54	27	46	47	28	40	50	51	41	43	44	49	39	46	46	33	37	35	46	45	36	45	49	32	13	23	48	44	33	50	40	18	34	21	20	27	46	38	45	21	31	26	24	26	32	35	43	42	28	38	43	39	45	47	52	52	47	49	36	28	37	35	24	34	33	39	33	50	44	47	26	30	25	21	31	49	14	20	24	23	28	33	25	26	18	30	29	25	34	35	33	31	35	34	35	34	28	24
